id,Depth,age,N,C,S,OM,MM,MM_no_CaCO3,CaCO3,TOC,TOC_N,microcharcoal,P,Na,K,Ca,Mg,Fe,Mn,Cu,Zn ,Pb,FeMn,NaK,CuZn,CaFe,FeS,erosion,CaMg,TOCS,FeP
381,"3,8",,"0,981280863285065","22,6544380187988","0,266255885362625","44,1761541366577","55,8238458633423","55,8238458633423",0,"22,6544380187988","26,9343657636586",10332,"0,7266","0,522032","11,88291","11,20912","8,776261","23,4928322","0,24802932","40,29832","141,92832",,"94,7179639890961","0,0439313265858279","0,283934312757313","0,477129360333149","8,82340391011606","1,88964013232082","1,27720905292128","85,0852103717625","32,3325518854941"
383,"3,82",,"1,00411832332611","22,5483150482178","0,279282093048096","45,0559107851754","54,9440892148246","54,9440892148246",0,"22,1468790482178","25,7320526436231",8002,"0,690734404590808","0,489106062104797","11,0640077009026","11,5667208299017","8,54650124331954","22,8140786440944","0,236820610949802","38,2047412797865","152,08719034603",,"96,3348525814343","0,0442069524287203","0,251202886928629","0,506999252976445","8,16882972878805","1,73771073944886","1,35338666673019","79,2993163525304","33,0287278184868"
385,"3,84",,"0,971440374851227","22,0069007873535","0,243138059973717","43,947780872345","56,052219127655","56,052219127655",0,"22,0069007873535","26,4295352035144",10332,"0,67726","0,500912","11,148729","11,0291","8,3762617","21,398482","0,24192872","35,68732","150,29812",,"88,4495317463756","0,0449299646623395","0,237443555514866","0,5154150654238","8,80095942293575","1,81573316952426","1,31670909947811","90,5119535367374","31,5956678380533"
387,"3,86",3825,"1,00654208660126","23,3346405029297","0,250012993812561","45,4839373365077","54,5160626634923","54,5160626634923",0,"22,9168155029297","26,5625105093192",12221,"0,6910701871358","0,500911368961048","11,2421758938637","11,1270686976924","8,27533187685789","22,4857748487403","0,24760650867585","40,2182693971652","146,428702930453",,"90,8125354579315","0,0445564429599842","0,27466110531804","0,494849244579881","8,99384248228244","1,79907392356032","1,34460694305318","91,662497830456","32,5376137870084"
389,"3,88",,"1,03387689590454","23,781888961792","0,277403324842453","45,7087905845642","54,2912094154358","53,8390094154358","0,4522","23,781888961792","26,8364030882188",11228,"0,6722","0,51291","11,2281","11,72661","8,071872","23,04982","0,2489281","40,98222","147,9283",,"92,5962958782074","0,0456809255350415","0,277041107076874","0,508750610633836","8,30913616954332","1,68956603826681","1,45277452367927","85,7303674182657","34,2901219875037"
391,"3,9",,"1,03902542591095","24,0917510986328","0,301663905382156","48,1567675132383","51,8432324867617","50,9072324867617","0,936","23,7085544337752","26,6210811429251",13442,"0,621529017780473","0,491546658140453","10,229239126512","12,2370068103527","7,78171342916749","22,0581612460774","0,248991556420504","36,1292096010894","147,289901266535",,"88,5899970391965","0,0480531007302847","0,245293189080969","0,554760964608001","7,31216458201503","1,51201184248476","1,57253372560416","78,5926125425597","35,4901551094891"
393,"3,92",,"1,01877737045288","24,073802947998","0,294461250305176","47,5698346252441","52,4301653747559","50,6408853747559","1,78928","24,073802947998","27,5684406170563",12230,"0,6129","0,487283","11,07281","13,72871","7,998271","23,092812","0,2423823","34,928322","145,7281",,"95,2743331505642","0,0440071671057302","0,239681447847052","0,59450144053483","7,84239419484462","1,42463232160924","1,71645971985695","81,7554191699189","37,6779441997063"
395,"3,93999999999999",3985,"1,01106357574463","24,5143394470215","0,313790321350098","48,8148321990143","51,1851678009857","48,0891678009857","3,096","24,1290088839495","27,8424730550454",17443,"0,620875860633827","0,499780340676027","11,1470201978975","14,6152817600822","8,28040914950346","22,0558000775486","0,240347744456802","39,5465553157154","143,990598308833",,"91,7662037037037","0,0448353310394374","0,274646787916634","0,662650264723771","7,02883377111586","1,36345025810607","1,76504342915937","76,8953254521468","35,5236875452571"
397,"3,95999999999999",,"1,02036941051483","25,6168384552002","0,350853860378265","46,8788143730164","53,1211856269836","49,3483856269836","3,7728","25,6168384552002","29,2896976556634",21334,"0,61221","0,444927","7,87278","14,9282","8,0992871","21,782892","0,23882721","30,39843","140,92832",,"91,2077480618729","0,0565145984010731","0,215701357966944","0,685317633673251","6,20853707481379","1,09973031577819","1,84314987426486","73,0128447997749","35,5807517028471"
399,"3,97999999999999",,"1,15194070339203","26,9801540374756","0,465395510196686","51,5466935562567","48,4533064437433","40,8933064437433","7,56","26,5729870511716","26,9126858136693",23332,"0,615400741999372","0,426066439246682","5,77539897096361","14,0983043566085","7,02718959606067","20,4936048676757","0,234965723629281","33,4360627084703","141,498967373072",,"87,2195507971605","0,0737726417497342","0,236298987400479","0,687936770892152","4,40348143002382","0,938315323010466","2,00625074418254","57,097643765281","33,3012352261619"
401,4,,"1,187812","27,28781","0,51297122","49,6638142","50,3361858","47,6635858","2,6726","27,28781","26,8020346092928",21221,"0,662","0,423928","5,56847","14,02982","7,0019281","21,02812","0,2228312","32,2821","148,8723",,"94,3679341133558","0,0761300680438253","0,216844234958417","0,667193263116246","4,09927870807255","0,926193358147146","2,00370809291801","53,1955964313164","31,7645317220544"
403,"4,02",,"1,17185580730438","27,7399654388428","0,50045245885849","50,5422170295715","49,4577829704285","45,1605829704285","4,2972","27,7399654388428","27,6171290104612",20223,"0,67781","0,3782732","6,229182","12,09281","6,7276112","19,872812","0,2188727","34,95334","137,8273",,"90,796211679209","0,0607259829621289","0,253602443057362","0,608510260148388","3,9709689997985","1,1027268600102","1,7974894268563","55,4297714954112","29,3191484339269"
405,"4,04",,"1,156261","26,265612","0,4878281","50,16731892","49,83268108","43,84988108","5,9828","26,265612","26,5019870081236",21553,"0,72832","0,359211","6,50493","10,22918","6,2338262","19,458273","0,21020832","27,82981","132,0283",,"92,5666167733037","0,0552213475010492","0,210786702547863","0,525698246704628","3,9887560802668","1,28045133627524","1,64091517341308","53,8419414543771","26,7166533941125"
407,"4,06",,"0,862808644771576","19,3024559020996","0,324994385242462","40,9754623879694","59,0245376120306","49,3045376120306","9,72","18,9933699746116","25,6823245470765",20775,"0,733376471946246","0,347549563731254","6,89751477091793","8,81330404124873","6,08551161699797","19,7040196230816","0,208337533624358","24,9525210389889","130,20158683633",,"94,5773873785455","0,0503876505196671","0,1916452913155","0,447284574916109","6,06288001202896","1,51255146642579","1,44824372968602","58,4421480403165","26,8675371747212"
409,"4,08",,"0,8229172","19,87271","0,3423119","44,5148704","55,4851296","49,2069596","6,27817","19,87271","28,1739503480221",20553,"0,70291","0,37827","7,82732","7,92821","6,048372","22,39823","0,2092881","20,29832","134,9283",,"107,021039418868","0,0483268858306547","0,150437825126382","0,35396591605676","6,54322271589156","1,7978789663745","1,31080065842511","58,0543942527268","31,8650040545731"
411,"4,1",,"0,651425719261169","10,6119508743286","0,191592991352081","23,6646504497528","76,3353495502472","72,5526395502472","3,78271","10,6119508743286","19,0054045876868",27887,"0,7121","0,423392","8,2982781","10,20812","6,238271","24,928322","0,2229387","31,92832","157,923",,"111,816934430855","0,0510216691821885","0,202176503739164","0,409498882435809","13,0110824117728","1,46549424379807","1,63637007754232","55,3879909668905","35,0067715208538"
413,"4,12",,"0,626172","10,476731","0,1767172","25,24892171","74,75107829","69,08826829","5,66281","10,476731","19,519960703023",22552,"0,67728","0,412081","10,22012","12,67261","8,029897","22,398221","0,25827392","34,05823","147,8273",,"86,7227360780369","0,0403205637507192","0,230392018253733","0,565786452415127","12,6746128843146","1,47263255162117","1,57817840004673","59,2852931123852","33,0708436687928"
415,"4,14",,"0,663251578807831","10,7431669235229","0,150525212287903","27,684077742478","72,315922257522","64,215922257522","8,1","10,439777531203","18,3636810559316",20505,"0,638815260604795","0,489638031368777","10,1329506755448","15,7419892878347","9,23606586437404","26,4588895774302","0,264551236359376","37,2984096417852","160,409416389473",,"100,01423520655","0,0483213672943743","0,232520075699453","0,594960315389154","17,5777128464191","1,26150858116987","1,70440418236467","69,3556738603713","41,4186873876188"
417,"4,16",,"0,654512","10,278767","0,156612","25,28576682","74,71423318","65,50512318","9,20911","10,278767","18,3218868918115",18221,"0,6712","0,42938","9,99728","12,8762","9,02981","24,59723","0,2588273","34,29873","160,3947",,"95,0333678093462","0,0429496823135893","0,213839547067328","0,523481709119279","15,7058399100963","1,51104130100495","1,42596577336622","65,6320524608587","36,646647794994"
419,"4,18",,"0,634671","10,349828","0,1567162","24,63259064","75,36740936","68,13539936","7,23201","10,349828","19,0252892180883",21009,"0,60908","0,487282","10,00291","14,02931","9,372871","25,049233","0,2601298","36,92732","160,8273",,"96,295130354154","0,0487140242189523","0,229608530392539","0,560069444042458","15,9838185203572","1,41582608125417","1,4967996465544","66,0418514486696","41,1263430091285"
421,"4,2",3950,"0,6239812","10,28812","0,120981","25,8231812","74,1768188","56,1768188",18,"10,28812","19,2358466355503",22123,"0,63422","0,499112","10,11029","15,66271","9,221829","26,5643","0,260932","37,33402","158,9283",,"101,805451228673","0,0493667342875427","0,234911088836916","0,589615009618172","21,9574148006712","1,26614302378069","1,69843856354309","85,0391383771005","41,8849925893223"
